url	status	bytes	final_url	note
https://hockey-graphs.com/2021/04/14/how-important-are-faceoffs-to-possession-in-womens-hockey/	200	33850	https://hockey-graphs.com/2021/04/14/how-important-are-faceoffs-to-possession-in-womens-hockey/	-
https://hockey-graphs.com/2020/05/28/quantifying-the-value-of-an-nhl-timeout-using-survival-analysis-part-1/	200	46617	https://hockey-graphs.com/2020/05/28/quantifying-the-value-of-an-nhl-timeout-using-survival-analysis-part-1/	-
https://hockeyanalytics.com/Research_files/Shot_Quality.pdf	200	172041	https://hockeyanalytics.com/Research_files/Shot_Quality.pdf	-
https://hockeysarsenal.substack.com/p/a-coachs-lesson-developing-team-communication	200	30264	https://hockeysarsenal.substack.com/p/a-coachs-lesson-developing-team-communication	-
https://hockeysarsenal.substack.com/p/breakouts-center-support	200	36378	https://hockeysarsenal.substack.com/p/breakouts-center-support	-
https://europepmc.org/article/PPR/PPR1110297	200	8203	https://europepmc.org/article/PPR/PPR1110297	-
https://hockeyplayertips.blogspot.com/2008/04/how-to-play-defence-one-onone.html	200	15210	https://hockeyplayertips.blogspot.com/2008/04/how-to-play-defence-one-onone.html	-
https://hockeysarsenal.substack.com/p/line-changing-strategies	200	35383	https://hockeysarsenal.substack.com/p/line-changing-strategies	-
https://hockeysarsenal.substack.com/p/enter-the-offensive-zone-with-more	200	35742	https://hockeysarsenal.substack.com/p/enter-the-offensive-zone-with-more	-
https://hockeysarsenal.substack.com/p/flipped-handed-faceoffs	200	33519	https://hockeysarsenal.substack.com/p/flipped-handed-faceoffs	-
https://hockeyinstitute.org/high-performance-skating/	200	87920	https://hockeyinstitute.org/high-performance-skating/	-
https://hockey.sensearena.com/resources/hockey-iq-hub/nhl-sense-arenas-top-5-drills-for-building-elite-hockey-iq	200	20371	https://hockey.sensearena.com/resources/hockey-iq-hub/nhl-sense-arenas-top-5-drills-for-building-elite-hockey-iq	-
https://hockeysarsenal.substack.com/p/visual-spatial-and-temporal-occlusion	200	32570	https://hockeysarsenal.substack.com/p/visual-spatial-and-temporal-occlusion	-
https://hockeysarsenal.substack.com/p/shot-quantity-or-shot-quality	200	34081	https://hockeysarsenal.substack.com/p/shot-quantity-or-shot-quality	-
https://hockeysarsenal.substack.com/p/puckhandling-technique-top-and-bottom-hands	200	28643	https://hockeysarsenal.substack.com/p/puckhandling-technique-top-and-bottom-hands	-
https://hockeysarsenal.substack.com/p/weakside-winger-breakout-the-slash	200	33214	https://hockeysarsenal.substack.com/p/weakside-winger-breakout-the-slash	-
https://hockeysarsenal.substack.com/p/the-space-is-in-front-or-behind	200	33683	https://hockeysarsenal.substack.com/p/the-space-is-in-front-or-behind	-
https://hockeysarsenal.substack.com/p/zone-entry-middle-delay	200	29927	https://hockeysarsenal.substack.com/p/zone-entry-middle-delay	-
https://hockeysarsenal.substack.com/p/for-better-forechecking	200	36401	https://hockeysarsenal.substack.com/p/for-better-forechecking	-
https://howtohockey.com/deke-of-the-week-3-fakes/	200	25066	https://howtohockey.com/deke-of-the-week-3-fakes/	-
https://howtohockey.com/12-pro-face-off-tips/	200	26005	https://howtohockey.com/12-pro-face-off-tips/	-
https://howtohockey.com/five-breakout-plays-every-hockey-player-should-know/	200	28580	https://howtohockey.com/five-breakout-plays-every-hockey-player-should-know/	-
https://hoopsking.com/blogs/ice-hockey/hockey-forecheck-systems	200	92255	https://hoopsking.com/blogs/ice-hockey/hockey-forecheck-systems	-
https://howtohockey.com/defensemens-guide-to-the-pinch/	403	373	https://howtohockey.com/defensemens-guide-to-the-pinch/ (retry 403	-
https://hockeyshot.com/blogs/training-academy/making-perfect-passes	200	82477	https://hockeyshot.com/blogs/training-academy/making-perfect-passes	-
https://howtohockey.com/crash-course-fitting-hockey-equipment/	403	373	https://howtohockey.com/crash-course-fitting-hockey-equipment/ (retry 403	-
https://howtohockey.com/deke-of-the-week-protecting-the-puck/	403	373	https://howtohockey.com/deke-of-the-week-protecting-the-puck/ (retry 403	-
https://howtohockey.com/deke-of-the-week-8-toe-drag/	403	373	https://howtohockey.com/deke-of-the-week-8-toe-drag/ (retry 403	-
https://howtohockey.com/how-to-perform-backwards-crossovers-step-by-step-instruction/	200	26447	https://howtohockey.com/how-to-perform-backwards-crossovers-step-by-step-instruction/	-
https://howtohockey.com/hockey-stick-curve-guide/	403	373	https://howtohockey.com/hockey-stick-curve-guide/ (retry 403	-
https://hockeyshot.com/blogs/training-academy/four-types-of-shots	200	91180	https://hockeyshot.com/blogs/training-academy/four-types-of-shots	-
https://howtohockey.com/how-to-stickhandle/	200	28507	https://howtohockey.com/how-to-stickhandle/	-
https://howtohockey.com/how-to-clean-hockey-equipment/	403	374	https://howtohockey.com/how-to-clean-hockey-equipment/ (retry 403	-
https://howtohockey.com/hockey-products/hockey-shooting-pad-information/	200	19591	https://howtohockey.com/hockey-products/hockey-shooting-pad-information/	-
https://howtohockey.com/how-to-deke-in-hockey/	403	373	https://howtohockey.com/how-to-deke-in-hockey/ (retry 403	-
https://hhs.purdue.edu/skill-learning-and-performance-lab/wp-content/uploads/sites/43/2024/08/macnamara-et-al-2016-the-relationship-between-deliberate-practice-and-performance-in-sports-a-meta-analysis.pdf	200	1574702	https://hhs.purdue.edu/skill-learning-and-performance-lab/wp-content/uploads/sites/43/2024/08/macnamara-et-al-2016-the-relationship-between-deliberate-practice-and-performance-in-sports-a-meta-analysis.pdf	-
https://howtohockey.com/how-to-take-a-snapshot-in-hockey/	200	26515	https://howtohockey.com/how-to-take-a-snapshot-in-hockey/	-
https://howtohockey.com/how-to-tape-a-hockey-stick/	200	25247	https://howtohockey.com/how-to-tape-a-hockey-stick/	-
https://howtohockey.com/how-to-win-faceoffs-in-hockey-face-off-tips/	200	27184	https://howtohockey.com/how-to-win-faceoffs-in-hockey-face-off-tips/	-
https://howtohockey.com/playing-the-angles-in-defense/	200	25273	https://howtohockey.com/playing-the-angles-in-defense/	-
https://howtohockey.com/the-role-of-a-winger-in-hockey/	200	28453	https://howtohockey.com/the-role-of-a-winger-in-hockey/	-
https://howtohockey.com/tips-to-safely-block-a-shot-in-hockey/	200	25288	https://howtohockey.com/tips-to-safely-block-a-shot-in-hockey/	-
https://howtohockey.com/how-to-hit-properly/	403	374	https://howtohockey.com/how-to-hit-properly/ (retry 403	-
https://howtohockey.com/how-to-play-defense-roles-responsibilities/	403	373	https://howtohockey.com/how-to-play-defense-roles-responsibilities/ (retry 403	-
https://howtohockey.com/how-to-saucer-pass/	403	374	https://howtohockey.com/how-to-saucer-pass/ (retry 403	-
https://icehockeymoms.com/how-to-play-right-wing-in-hockey/	200	67297	https://icehockeymoms.com/how-to-play-right-wing-in-hockey/	-
https://ivyhockey.com/how-to-execute-the-cycle-in-the-offensive-zone/	200	56215	https://ivyhockey.com/how-to-execute-the-cycle-in-the-offensive-zone/	-
https://ingoalmag.com/2018/06/29/how-sweden-invented-the-rvh/	200	47053	https://ingoalmag.com/2018/06/29/how-sweden-invented-the-rvh/	-
https://icehockeysystems.com/blog/coaching-tips/winning-entry-how-nhl-power-plays-gain-zone	200	14169	https://www.icehockeysystems.com/blog/coaching-tips/winning-entry-how-nhl-power-plays-gain-zone	-
https://howtohockey.com/new-skate-prep-bake-new-skates/	403	373	https://howtohockey.com/new-skate-prep-bake-new-skates/ (retry 403	-
https://icehockeyman.com/2026/06/18/what-is-time-and-space-in-hockey-ihm/	200	114203	https://icehockeyman.com/2026/06/18/what-is-time-and-space-in-hockey-ihm/	-
https://ingoalmag.com/2021/05/16/a-guide-to-the-data-of-clear-sight-analytics-csa/	200	39623	https://ingoalmag.com/2021/05/16/a-guide-to-the-data-of-clear-sight-analytics-csa/	-
https://jetsnation.ca/news/systems-analysis-what-is-tracking-above-the-puck	200	34302	https://jetsnation.ca/news/systems-analysis-what-is-tracking-above-the-puck	-
https://ingoalmag.com/2023/06/08/the-modern-understanding-of-tracking/	200	46071	https://ingoalmag.com/2023/06/08/the-modern-understanding-of-tracking/	-
https://jenlc13.wordpress.com/2016/04/11/crucial-habits-shot-generation-controlled-zone-exits/	200	36741	https://jenlc13.wordpress.com/2016/04/11/crucial-habits-shot-generation-controlled-zone-exits/	-
https://ingoalmag.com/2021/09/04/prioritizing-depth-over-angle/	200	214451	https://ingoalmag.com/2021/09/04/prioritizing-depth-over-angle/	R26 refetched: 'Philadelphia Flyers goalie development coach Brady Robinson' located verbatim; article now PAYWALLED after the teaser, so the depth-before-angle mechanism the corpus states is unreachable, not absent. Author David Hutchison
https://jhanhky.substack.com/p/man-on-man-vs-zone-defense	200	35808	https://jhanhky.substack.com/p/man-on-man-vs-zone-defense	-
https://ingoalmag.com/2020/12/30/pro-tips-why-tuukka-rask-uses-shin-on-post-for-reverse-vh/	200	46499	https://ingoalmag.com/2020/12/30/pro-tips-why-tuukka-rask-uses-shin-on-post-for-reverse-vh/	-
https://howtohockey.com/improve-your-1-on-1-defense/	403	373	https://howtohockey.com/improve-your-1-on-1-defense/ (retry 403	-
https://ivyhockey.com/net-front-screening-tactics-to-score-more-goals/	200	59237	https://ivyhockey.com/net-front-screening-tactics-to-score-more-goals/	-
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127324	200	43446	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127324	-
https://ivyhockey.com/penalty-kill/	200	55949	https://ivyhockey.com/penalty-kill/	-
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0037494	200	54977	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0037494	-
https://ivyhockey.com/when-and-how-defensemen-should-pinch-in-the-offensive-zone/	200	54945	https://ivyhockey.com/when-and-how-defensemen-should-pinch-in-the-offensive-zone/	-
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0220878	200	53472	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0220878	-
https://laws-lois.justice.gc.ca/eng/regulations/SOR-2016-186/page-1.html	200	17475	https://laws-lois.justice.gc.ca/eng/regulations/SOR-2016-186/page-1.html	-
https://journals.sagepub.com/doi/abs/10.1177/1745691616635591	200	14243	https://journals.sagepub.com/action/cookieAbsent	-
https://journals.sagepub.com/doi/abs/10.1177/1745691611413136	200	14243	https://journals.sagepub.com/action/cookieAbsent	-
https://link.springer.com/article/10.1007/s11469-020-00467-x	200	123479	https://link.springer.com/article/10.1007/s11469-020-00467-x?error=cookies_not_supported&code=32589615-97ce-406f-a809-a390ee7c06ce	-
https://lookupline.org/heads-up-dont-duck/	200	10534	https://lookupline.org/heads-up-dont-duck/	-
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0247067	200	54661	https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0247067	-
https://journals.sagepub.com/doi/10.1177/1948550616644656	200	14188	https://journals.sagepub.com/action/cookieAbsent	-
https://media.d3.nhle.com/image/private/t_document/prd/slwjuaqwmuvj5bkplixo.pdf	200	21695323	https://media.d3.nhle.com/image/private/t_document/prd/slwjuaqwmuvj5bkplixo.pdf	-
https://mcgill.scholaris.ca/items/444528f0-8334-456c-a354-b7141b45759e	200	76769	https://mcgill.scholaris.ca/items/444528f0-8334-456c-a354-b7141b45759e	SOFT404?
https://members.thecoachessite.com/article/3-drills-to-teach-gap-control-with-your-defensemen	200	30776	https://members.thecoachessite.com/article/3-drills-to-teach-gap-control-with-your-defensemen	-
https://members.thecoachessite.com/article/being-on-the-right-side-of-the-puck-in-the-offensive-zone	200	31247	https://members.thecoachessite.com/article/being-on-the-right-side-of-the-puck-in-the-offensive-zone	-
https://members.thecoachessite.com/article/defending-the-neutral-zone-on-the-penalty-kill-1-3-passive-approach	200	30954	https://members.thecoachessite.com/article/defending-the-neutral-zone-on-the-penalty-kill-1-3-passive-approach	-
https://members.thecoachessite.com/article/hockey-101-center-position	200	30072	https://members.thecoachessite.com/article/hockey-101-center-position	-
https://members.thecoachessite.com/article/keys-to-defending-your-blue-line-entrance-into-your-own-end-of-the-rink	200	31037	https://members.thecoachessite.com/article/keys-to-defending-your-blue-line-entrance-into-your-own-end-of-the-rink	-
https://members.thecoachessite.com/article/explained-1-3-1-power-play-formation	200	31354	https://members.thecoachessite.com/article/explained-1-3-1-power-play-formation	-
https://members.thecoachessite.com/article/explained-wedge-penalty-kill-formation	200	31610	https://members.thecoachessite.com/article/explained-wedge-penalty-kill-formation	-
https://members.thecoachessite.com/article/3-hockey-practice-drills-to-create-time-and-space-on-the-ice	200	22015	https://members.thecoachessite.com/view/paywall/display.php?videos_id=1389	-
https://members.thecoachessite.com/article/sagging-zone-defensive-coverage-a-breakdown	200	31014	https://members.thecoachessite.com/article/sagging-zone-defensive-coverage-a-breakdown	-
https://members.thecoachessite.com/article/explained-1-2-2-neutral-zone-forecheck	200	31191	https://members.thecoachessite.com/article/explained-1-2-2-neutral-zone-forecheck	-
https://moneypuck.com/about.htm	200	11168	https://moneypuck.com/about.htm	-
https://membership.usahockey.com/	200	8235	https://membership.usahockey.com/	-
https://moneypuck.com/glossary.htm	200	6037	https://moneypuck.com/glossary.htm	-
https://members.thecoachessite.com/article/how-barry-smith-s-left-wing-lock-changed-hockey-forever	200	38663	https://members.thecoachessite.com/article/how-barry-smith-s-left-wing-lock-changed-hockey-forever	-
https://members.thecoachessite.com/article/goalie-breakout-calls-1	200	31327	https://members.thecoachessite.com/article/goalie-breakout-calls-1	-
https://notesfromtherafters.substack.com/p/proving-tulsky-right-zone-entries	200	30256	https://notesfromtherafters.substack.com/p/proving-tulsky-right-zone-entries	-
https://members.thecoachessite.com/article/ozfc-1-2-2	200	31332	https://members.thecoachessite.com/article/ozfc-1-2-2	-
https://members.thecoachessite.com/article/ozfc-1-1-3	200	31375	https://members.thecoachessite.com/article/ozfc-1-1-3	-
https://ntchockey.com/hockey-skating-stride-mechanics-glide-recovery-and-extension/	200	32684	https://ntchockey.com/hockey-skating-stride-mechanics-glide-recovery-and-extension/	-
https://pmc.ncbi.nlm.nih.gov/articles/PMC12009345/	200	52085	https://pmc.ncbi.nlm.nih.gov/articles/PMC12009345/	-
https://playbook7.weebly.com/breakout-options.html	200	14110	https://playbook7.weebly.com/breakout-options.html	-
https://ojs.ub.uni-konstanz.de/cpa/article/view/2985	200	2786	https://ojs.ub.uni-konstanz.de/cpa/article/view/2985	-
https://members.thecoachessite.com/article/the-lost-art-of-neutral-zone-play-in-modern-hockey	200	31763	https://members.thecoachessite.com/article/the-lost-art-of-neutral-zone-play-in-modern-hockey	-
https://members.thecoachessite.com/article/shot-distribution-the-importance-of-getting-shots-from-high-quality-areas-as-illustrated-by-the-4-nations-face-off-championship-game	200	33925	https://members.thecoachessite.com/article/shot-distribution-the-importance-of-getting-shots-from-high-quality-areas-as-illustrated-by-the-4-nations-face-off-championship-game	-
https://pmc.ncbi.nlm.nih.gov/articles/PMC12856364/	200	37948	https://pmc.ncbi.nlm.nih.gov/articles/PMC12856364/	-
https://pubmed.ncbi.nlm.nih.gov/11219498/	200	22213	https://pubmed.ncbi.nlm.nih.gov/11219498/	-
https://pubmed.ncbi.nlm.nih.gov/10368368/	200	22556	https://pubmed.ncbi.nlm.nih.gov/10368368/	-
https://pubmed.ncbi.nlm.nih.gov/11733126/	200	22675	https://pubmed.ncbi.nlm.nih.gov/11733126/	-
https://pubmed.ncbi.nlm.nih.gov/1034909/	200	20520	https://pubmed.ncbi.nlm.nih.gov/1034909/	-
https://pubmed.ncbi.nlm.nih.gov/15063049/	200	21285	https://pubmed.ncbi.nlm.nih.gov/15063049/	-
https://pubmed.ncbi.nlm.nih.gov/1517252/	200	20827	https://pubmed.ncbi.nlm.nih.gov/1517252/	-
https://members.thecoachessite.com/article/ozfc-2-1-2	200	31183	https://members.thecoachessite.com/article/ozfc-2-1-2	-
https://myhockeyschools.com/articles/advanced-faceoff-moves-and-strategies-deception-and-reading-opponents	200	50513	https://www.myhockeyschools.com/articles/advanced-faceoff-moves-and-strategies-deception-and-reading-opponents	-
https://pubmed.ncbi.nlm.nih.gov/11757876/	200	20550	https://pubmed.ncbi.nlm.nih.gov/11757876/	-
https://pubmed.ncbi.nlm.nih.gov/17516812/	200	21140	https://pubmed.ncbi.nlm.nih.gov/17516812/	-
https://pubmed.ncbi.nlm.nih.gov/28557852/	200	8032	https://pubmed.ncbi.nlm.nih.gov/28557852/	-
https://pubmed.ncbi.nlm.nih.gov/31097450/	200	8031	https://pubmed.ncbi.nlm.nih.gov/31097450/	-
https://pubmed.ncbi.nlm.nih.gov/33203240/	200	8036	https://pubmed.ncbi.nlm.nih.gov/33203240/	-
https://pubmed.ncbi.nlm.nih.gov/35623448/	200	8032	https://pubmed.ncbi.nlm.nih.gov/35623448/	-
https://pubmed.ncbi.nlm.nih.gov/36817990/	200	8036	https://pubmed.ncbi.nlm.nih.gov/36817990/	-
https://pubmed.ncbi.nlm.nih.gov/38451112/	200	8038	https://pubmed.ncbi.nlm.nih.gov/38451112/	-
https://pubmed.ncbi.nlm.nih.gov/39480294/	200	8036	https://pubmed.ncbi.nlm.nih.gov/39480294/	-
https://pubmed.ncbi.nlm.nih.gov/29471669/	200	21709	https://pubmed.ncbi.nlm.nih.gov/29471669/	-
https://register.hockeycanada.ca/register	200	1779	https://register.hockeycanada.ca/register	-
https://pubmed.ncbi.nlm.nih.gov/21985216/	200	23269	https://pubmed.ncbi.nlm.nih.gov/21985216/	-
https://puckplusplus.com/2013/09/21/do-defensemen-play-worse-on-their-off-hand/	200	34528	https://puckplusplus.com/2013/09/21/do-defensemen-play-worse-on-their-off-hand/	-
https://records.nhl.com/history/historical-rule-changes	200	1740	https://records.nhl.com/history/historical-rule-changes	-
https://puckcast.ai/high-danger-chances-hockey	200	11655	https://puckcast.ai/high-danger-chances-hockey	SOFT404?
https://rsfperformance.ca/2023/07/diving-into-the-three-main-d-zone-coverages-in-modern-hockey/	200	41602	https://rsfperformance.ca/2023/07/diving-into-the-three-main-d-zone-coverages-in-modern-hockey/	-
https://scoutingtherefs.com/2020/09/29905/puck-over-glass-penalty-wreaks-havoc-in-playoff-ots/	200	31092	https://scoutingtherefs.com/2020/09/29905/puck-over-glass-penalty-wreaks-havoc-in-playoff-ots/	-
https://scoutingtherefs.com/2017/01/16841/rule-27-puts-goaltenders-place/	200	30024	https://scoutingtherefs.com/2017/01/16841/rule-27-puts-goaltenders-place/	-
https://scoutingtherefs.com/2014/09/4571/nhl-rule-changes-2014-15/	200	34270	https://scoutingtherefs.com/2014/09/4571/nhl-rule-changes-2014-15/	-
https://scoutingtherefs.com/2023/11/42060/penalty-shots-how-do-they-work-when-are-they-called/	200	30831	https://scoutingtherefs.com/2023/11/42060/penalty-shots-how-do-they-work-when-are-they-called/	-
https://scoutingtherefs.com/2025/09/49364/nhl-rule-book-updates-for-2025-26/	200	30291	https://scoutingtherefs.com/2025/09/49364/nhl-rule-book-updates-for-2025-26/	-
https://scoutingtherefs.com/2025/12/50600/hand-pass-hysteria-whats-going-on-in-the-nhl/	200	32340	https://scoutingtherefs.com/2025/12/50600/hand-pass-hysteria-whats-going-on-in-the-nhl/	-
https://scoutingtherefs.com/nhl-rules/	200	40652	https://scoutingtherefs.com/nhl-rules/	-
https://puckplusplus.com/2014/11/11/shot-location-data-and-strategy-i-off-hand-defencemen/	200	36230	https://puckplusplus.com/2014/11/11/shot-location-data-and-strategy-i-off-hand-defencemen/	-
https://single-market-economy.ec.europa.eu/single-market/goods/european-standards/harmonised-standards/personal-protective-equipment_en	200	18199	https://single-market-economy.ec.europa.eu/single-market/goods/european-standards/harmonised-standards/personal-protective-equipment_en	-
https://scc-ccn.ca/standards/notices-of-intent/bureau-de-normalisation-du-quebec-bnq/neck-protectors-ice-hockey-and	200	45518	https://scc-ccn.ca/standards/notices-of-intent/bureau-de-normalisation-du-quebec-bnq/neck-protectors-ice-hockey-and	-
https://members.thecoachessite.com/article/sophisticated-neutral-zone-play-strategies	200	31607	https://members.thecoachessite.com/article/sophisticated-neutral-zone-play-strategies	-
https://sklep.pkn.pl/pn-en-iso-10256-2-2018-08e.html	200	22110	https://sklep.pkn.pl/pn-en-iso-10256-2-2018-08e.html	-
https://sklep.pkn.pl/pn-en-iso-10256-2-2025-06e.html	200	22186	https://sklep.pkn.pl/pn-en-iso-10256-2-2025-06e.html	-
https://ecp.ep.liu.se/index.php/linhac/article/view/1208	200	4363	https://ecp.ep.liu.se/index.php/linhac/article/view/1208	-
https://sherwoodhockey.com/products/sher-wood-5030-hof-senior-hockey-stick	200	59133	https://sherwoodhockey.com/products/sher-wood-5030-hof-senior-hockey-stick	-
https://soundofhockey.com/2025/02/02/is-there-really-a-home-ice-advantage-in-the-nhl/	200	69551	https://soundofhockey.com/2025/02/02/is-there-really-a-home-ice-advantage-in-the-nhl/	-
https://members.thecoachessite.com/article/the-problem-with-point-shots-according-to-analytics	200	32214	https://members.thecoachessite.com/article/the-problem-with-point-shots-according-to-analytics	-
https://sportmentary.com/ice-hockey/ice-hockey-basics/ice-hockey-goalie-communication-tips/	200	28926	https://sportmentary.com/ice-hockey/ice-hockey-basics/ice-hockey-goalie-communication-tips/	-
https://swifthockey.com/blogs/news/effective-communication-hockey	200	120885	https://swifthockey.com/blogs/news/effective-communication-hockey	-
https://soundofhockey.com/2022/02/16/kraken-coach-dave-hakstols-scheme-the-neutral-zone-forecheck-part-2/	200	66441	https://soundofhockey.com/2022/02/16/kraken-coach-dave-hakstols-scheme-the-neutral-zone-forecheck-part-2/	-
https://teamsgonline.com/offensive-zone-faceoff-set-play/	200	19791	https://teamsgonline.com/offensive-zone-faceoff-set-play/	-
https://soundofhockey.com/2022/03/30/kraken-coach-dave-hakstols-scheme-and-philosophies-offensive-zone-plays-part-7/	200	64755	https://soundofhockey.com/2022/03/30/kraken-coach-dave-hakstols-scheme-and-philosophies-offensive-zone-plays-part-7/	-
https://thehockeynews.com/news/news/two-years-of-research-1230-games-watched-why-neutral-zone-play-is-much-more-important-than-you-think	200	20451	https://thehockeynews.com/news/news/two-years-of-research-1230-games-watched-why-neutral-zone-play-is-much-more-important-than-you-think	-
https://thehockeynews.com/news/news/whats-the-next-dimension-of-analytics-former-nhl-goalie-steve-valiquette-knows	200	20045	https://thehockeynews.com/news/news/whats-the-next-dimension-of-analytics-former-nhl-goalie-steve-valiquette-knows	-
https://sportnz.org.nz/media/2903/concentration-model.pdf	200	192847	https://sportnz.org.nz/media/2903/concentration-model.pdf	R26 refetched: credits '(Nideffer, 1976)' - a restater, not the primary; document is framed throughout for match officials, not players; says nothing about the model 'remaining the standard framework'
https://soundofhockey.com/2022/02/21/kraken-coach-dave-hakstols-scheme-and-philosophies-defensive-zone-coverage-part-3/	200	64808	https://soundofhockey.com/2022/02/21/kraken-coach-dave-hakstols-scheme-and-philosophies-defensive-zone-coverage-part-3/	-
https://thehockeywriters.com/nhl-overtime-3-on-3-strategy-has-evolved/	200	65385	https://thehockeywriters.com/nhl-overtime-3-on-3-strategy-has-evolved/	-
https://soundofhockey.com/2026/03/31/tactics-101-owning-possession-through-the-cycle/	200	67400	https://soundofhockey.com/2026/03/31/tactics-101-owning-possession-through-the-cycle/	-
https://soundofhockey.com/2022/04/22/kraken-coach-dave-hakstols-scheme-and-philosophies-the-penalty-kill-part-8/	200	65932	https://soundofhockey.com/2022/04/22/kraken-coach-dave-hakstols-scheme-and-philosophies-the-penalty-kill-part-8/	-
https://soundofhockey.com/2022/04/27/kraken-coach-dave-hakstols-scheme-and-philosophies-the-power-play-part-9/	200	66772	https://soundofhockey.com/2022/04/27/kraken-coach-dave-hakstols-scheme-and-philosophies-the-power-play-part-9/	-
https://store.astm.org/f0513-22.html	200	297498	https://store.astm.org/f0513-22.html	-
https://thinklessplayfasterhockey.substack.com/p/teaching-puck-management	200	29060	https://thinklessplayfasterhockey.substack.com/p/teaching-puck-management	-
https://techhockeyguide.com/2022/10/17/advanced-hockey-analytics-a-primer/	200	40146	https://techhockeyguide.com/2022/10/17/advanced-hockey-analytics-a-primer/	-
https://store.astm.org/f1045-24.html	200	285284	https://store.astm.org/f1045-24.html	-
https://theplayersreport.substack.com/p/the-foundation-of-scanning	200	33215	https://theplayersreport.substack.com/p/the-foundation-of-scanning	-
https://training.rinkhive.com/2025/12/12/elite-edgework-backwards-skating-defensemen/	200	41404	https://training.rinkhive.com/2025/12/12/elite-edgework-backwards-skating-defensemen/	-
https://twolinepasshockey.wordpress.com/2017/07/19/1-3-1-neutral-zone-trap-hockey-systems-strategies-for-the-casual-fan/	200	34408	https://twolinepasshockey.wordpress.com/2017/07/19/1-3-1-neutral-zone-trap-hockey-systems-strategies-for-the-casual-fan/	-
https://us.ccmhockey.com/skateselector.html	200	38491	https://us.ccmhockey.com/skateselector.html	-
https://training.rinkhive.com/2026/03/16/defensive-zone-coverage-habits-positioning-stick-responsibility/	200	42707	https://training.rinkhive.com/2026/03/16/defensive-zone-coverage-habits-positioning-stick-responsibility/	-
https://us.ccmhockey.com/Skates/Age-Group/Senior	200	49106	https://us.ccmhockey.com/Skates/Age-Group/Senior	-
https://training.rinkhive.com/2026/02/23/deceptive-skating-head-fakes-body-language-separation/	200	40061	https://training.rinkhive.com/2026/02/23/deceptive-skating-head-fakes-body-language-separation/	-
https://training.rinkhive.com/2026/02/17/complete-hockey-passing-progression-tape-to-tape-saucer-traffic/	200	44015	https://training.rinkhive.com/2026/02/17/complete-hockey-passing-progression-tape-to-tape-saucer-traffic/	-
https://vitalhockeyskills.com/the-royal-road/	200	17671	https://vitalhockeyskills.com/the-royal-road/	-
https://training.rinkhive.com/2026/05/27/reading-the-defenseman-off-the-rush/	200	41602	https://training.rinkhive.com/2026/05/27/reading-the-defenseman-off-the-rush/	-
https://www.admkids.com/	200	13322	https://www.admkids.com/	-
https://www.admkids.com/news_article/show/723478-teaching-effective-communication-at-12u	200	13207	https://www.admkids.com/news_article/show/723478-teaching-effective-communication-at-12u	-
https://tryhockeyforfree.com/	200	18094	https://tryhockeyforfree.com/	-
https://web.archive.org/web/20201030171244/https://vault.si.com/vault/1995/06/26/that-devil-trap-a-lot-more-is-at-stake-in-the-new-jersey-detroit-series-than-the-stanley-cup	200	45676	https://web.archive.org/web/20201030171244/https://vault.si.com/vault/1995/06/26/that-devil-trap-a-lot-more-is-at-stake-in-the-new-jersey-detroit-series-than-the-stanley-cup	-
https://www.apa.org/pubs/journals/features/bul-bul0000335.pdf	200	877639	https://www.apa.org/pubs/journals/features/bul-bul0000335.pdf	-
https://weisstechhockey.com/faceoffs-defensive-zone/	200	23183	https://weisstechhockey.com/faceoffs-defensive-zone/	-
https://web.archive.org/web/20150924092445/http://www.nhl.com/ice/news.htm?id=744483	200	34036	https://web.archive.org/web/20150924092445/http://www.nhl.com/ice/news.htm?id=744483	-
https://www.athlenow.com/article/how-to-improve-team-communication-on-the-ice	200	7151	https://www.athlenow.com/article/how-to-improve-team-communication-on-the-ice	-
https://www.admkids.com/news_article/show/879133	200	10595	https://www.admkids.com/news_article/show/879133	-
https://web.archive.org/web/20241013220046/https://bnq.qc.ca/en/standardization/protection-and-safety/neck-protectors-can-bnq-0102-565.html	200	24946	https://web.archive.org/web/20241013220046/https://bnq.qc.ca/en/standardization/protection-and-safety/neck-protectors-can-bnq-0102-565.html	-
https://www.ashl.ca/rule-book/	200	145933	https://www.ashl.ca/rule-book/	R26 refetched: 'The current rules issued by Hockey Canada (Canadian ASHL locations) and USA Hockey (USA-based ASHL locations) provides the foundation for game rules in the ASHL' located here - on the WEB PAGE, not in the rulebook PDF
https://www.ashl.ca/wp-content/uploads/2025/09/ASHL_Rulebook_25FallUpdate_INTERACTIVE.pdf	200	358999	https://www.ashl.ca/wp-content/uploads/2025/09/ASHL_Rulebook_25FallUpdate_INTERACTIVE.pdf	R26 refetched: the 'provides the foundation for game rules' sentence is NOT in this PDF; its equivalent reads 'The current Hockey Canada / USA Hockey rules (where applicable), will govern all games'
